user_id,month,category,leak_type,description,leak_amount,leak_percentage,evidence,severity
48,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5862.72,16.96,44 small transactions,medium
48,2026-06,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5880.49,17.04,45 small transactions,medium
49,2026-02,multiple,late_night,A high proportion of transactions occur during late-night hours.,6712.49,32.5,32.5% of transactions were late-night,medium
49,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,3808.41,17.65,30 small transactions,low
49,2026-04,multiple,micro_spending,Small transactions are accumulating into a significant amount.,2771.67,18.24,21 small transactions,low
49,2026-04,multiple,late_night,A high proportion of transactions occur during late-night hours.,4625.81,30.43,30.4% of transactions were late-night,medium
49,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,2593.57,17.34,22 small transactions,low
49,2026-06,multiple,late_night,A high proportion of transactions occur during late-night hours.,7011.96,35.42,35.4% of transactions were late-night,medium
50,2026-01,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5862.21,42.02,67 small transactions,high
50,2026-02,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5919.76,46.11,59 small transactions,high
50,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,7046.53,51.58,78 small transactions,high
50,2026-03,multiple,late_night,A high proportion of transactions occur during late-night hours.,4889.29,35.79,35.8% of transactions were late-night,medium
50,2026-04,multiple,micro_spending,Small transactions are accumulating into a significant amount.,7352.15,54.1,76 small transactions,high
50,2026-04,multiple,late_night,A high proportion of transactions occur during late-night hours.,4077.01,30.0,30.0% of transactions were late-night,medium
50,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4759.91,33.59,51 small transactions,medium
50,2026-05,multiple,late_night,A high proportion of transactions occur during late-night hours.,4289.06,30.26,30.3% of transactions were late-night,medium
50,2026-06,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5451.73,35.97,62 small transactions,medium
50,2026-06,multiple,late_night,A high proportion of transactions occur during late-night hours.,5052.44,33.33,33.3% of transactions were late-night,medium
51,2026-01,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5774.07,29.16,62 small transactions,medium
51,2026-02,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4186.0,25.37,40 small transactions,medium
51,2026-02,multiple,late_night,A high proportion of transactions occur during late-night hours.,7412.16,44.93,44.9% of transactions were late-night,high
51,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,6774.34,39.13,76 small transactions,medium
51,2026-03,multiple,late_night,A high proportion of transactions occur during late-night hours.,6789.67,39.22,39.2% of transactions were late-night,medium
51,2026-04,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5802.63,30.02,65 small transactions,medium
51,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5443.45,28.73,53 small transactions,medium
51,2026-05,multiple,late_night,A high proportion of transactions occur during late-night hours.,6533.06,34.48,34.5% of transactions were late-night,medium
51,2026-06,multiple,micro_spending,Small transactions are accumulating into a significant amount.,6558.98,40.54,68 small transactions,high
51,2026-06,multiple,late_night,A high proportion of transactions occur during late-night hours.,7386.76,45.65,45.7% of transactions were late-night,high
52,2026-01,multiple,micro_spending,Small transactions are accumulating into a significant amount.,8143.31,55.25,90 small transactions,high
52,2026-02,multiple,micro_spending,Small transactions are accumulating into a significant amount.,6159.9,46.66,67 small transactions,high
52,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,8782.46,59.76,95 small transactions,high
52,2026-04,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5434.55,35.41,60 small transactions,medium
52,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5353.61,28.62,60 small transactions,medium
52,2026-06,multiple,micro_spending,Small transactions are accumulating into a significant amount.,6161.14,39.74,71 small transactions,medium
53,2026-01,multiple,micro_spending,Small transactions are accumulating into a significant amount.,7181.01,33.35,72 small transactions,medium
53,2026-02,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5765.74,27.23,56 small transactions,medium
53,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,7391.27,28.48,74 small transactions,medium
53,2026-04,multiple,micro_spending,Small transactions are accumulating into a significant amount.,7155.94,33.56,66 small transactions,medium
53,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4125.81,15.06,41 small transactions,low
53,2026-06,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5689.86,23.41,57 small transactions,medium
54,2026-01,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4887.24,24.21,50 small transactions,low
54,2026-02,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4794.81,31.98,44 small transactions,medium
54,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,3977.01,17.42,39 small transactions,low
54,2026-04,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4879.39,29.06,46 small transactions,medium
54,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,6081.32,40.36,52 small transactions,high
54,2026-06,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5521.08,34.44,47 small transactions,medium
57,2026-01,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5581.61,37.59,73 small transactions,medium
57,2026-02,multiple,micro_spending,Small transactions are accumulating into a significant amount.,3281.78,23.08,38 small transactions,low
57,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4916.7,35.86,49 small transactions,medium
57,2026-04,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5666.32,38.56,60 small transactions,medium
57,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5384.73,31.36,59 small transactions,medium
57,2026-06,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5204.77,40.55,50 small transactions,high
60,2026-01,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4806.29,26.16,40 small transactions,medium
60,2026-02,multiple,micro_spending,Small transactions are accumulating into a significant amount.,3746.88,21.22,35 small transactions,low
60,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,4995.61,17.98,44 small transactions,low
60,2026-04,multiple,micro_spending,Small transactions are accumulating into a significant amount.,3388.85,16.17,30 small transactions,low
60,2026-05,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5270.39,22.41,49 small transactions,medium
60,2026-06,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5930.26,29.23,58 small transactions,medium
61,2026-01,multiple,micro_spending,Small transactions are accumulating into a significant amount.,7448.54,38.34,80 small transactions,medium
61,2026-02,multiple,micro_spending,Small transactions are accumulating into a significant amount.,5887.62,38.31,65 small transactions,medium
61,2026-03,multiple,micro_spending,Small transactions are accumulating into a significant amount.,6005.12,35.56,66 small transactions,medium
